video_id,created_at,viewCount,video_likeCount,comment_likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,comment_id,parent_id,is_reply
4hYp55iG6x0,2013-07-04T02:29:38Z,5080,48,0,24,Apalone_ferox,Spain,Herptiles,alien,acuarios,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgyKJaIeSBdtXRU1DmJ4AaABAg,,FALSE
LyTlWBXKtRw,2013-09-28T04:55:16Z,4655,70,0,39,Apalone_ferox,Spain,Herptiles,alien,peceras,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgxMpjr3mHkGya0lsc94AaABAg,,FALSE
LyTlWBXKtRw,2013-09-08T01:29:03Z,4655,70,0,39,Apalone_ferox,Spain,Herptiles,alien,pecera,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgycOg1c6SW1qFy16fB4AaABAg,,FALSE
LyTlWBXKtRw,2013-08-31T05:55:19Z,4655,70,0,39,Apalone_ferox,Spain,Herptiles,alien,compre,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgwOL0b1jq2A-2LRtHt4AaABAg,,FALSE
LyTlWBXKtRw,2013-08-31T05:55:19Z,4655,70,0,39,Apalone_ferox,Spain,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgwOL0b1jq2A-2LRtHt4AaABAg,,FALSE
LyTlWBXKtRw,2013-08-31T05:55:19Z,4655,70,0,39,Apalone_ferox,Spain,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgwOL0b1jq2A-2LRtHt4AaABAg,,FALSE
LyTlWBXKtRw,2013-04-26T03:31:49Z,4655,70,0,39,Apalone_ferox,Spain,Herptiles,alien,comprar,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,Ugx49s6--jPoy5ZW9Yt4AaABAg,,FALSE
OWTqm3Mu9wE,2018-10-31T01:24:40Z,7925,108,3,18,Apalone_ferox,Spain,Herptiles,alien,acuario,Post-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgwMB_UWxsBUNONeXdB4AaABAg,,FALSE
OWTqm3Mu9wE,2019-06-02T21:22:56Z,7925,108,0,18,Apalone_ferox,Spain,Herptiles,alien,manejo,Post-Introduction,Detection,Detection,2018,2018-06-01T12:00:00Z,comment,UgwMB_UWxsBUNONeXdB4AaABAg.8n2ZDzvYPC48vgjTjhYYIn,UgwMB_UWxsBUNONeXdB4AaABAg,TRUE
3xykat9Ikck,2020-12-29T06:25:44Z,8243,114,0,28,Apalone_ferox,Spain,Herptiles,alien,pecera,Post-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgxoClVvX0oI-m5bQrZ4AaABAg,,FALSE
3xykat9Ikck,2016-08-19T02:42:34Z,8243,114,0,28,Apalone_ferox,Spain,Herptiles,alien,pecera,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,Ughskwkq1czoongCoAEC,,FALSE
3xykat9Ikck,2015-11-20T17:22:15Z,8243,114,0,28,Apalone_ferox,Spain,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgioSZwWGm1scHgCoAEC,,FALSE
3xykat9Ikck,2015-04-09T20:50:58Z,8243,114,0,28,Apalone_ferox,Spain,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UggUsY1dfO7RaXgCoAEC,,FALSE
3xykat9Ikck,2015-04-09T17:33:05Z,8243,114,0,28,Apalone_ferox,Spain,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UghJ0dU6m_Hb43gCoAEC,,FALSE
3xykat9Ikck,2015-04-09T12:50:30Z,8243,114,0,28,Apalone_ferox,Spain,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgiNR6nt5kvosngCoAEC,,FALSE
3xykat9Ikck,2015-04-09T17:38:17Z,8243,114,1,28,Apalone_ferox,Spain,Herptiles,alien,peligrosa,Pre-Introduction,Threat,Threat,2018,2018-06-01T12:00:00Z,comment,UghJ0dU6m_Hb43gCoAEC.7-H0Z7-9E197-H19Al3YCB,UghJ0dU6m_Hb43gCoAEC,TRUE
3sSlaZn9v7s,2015-05-17T23:08:18Z,3810,49,0,13,Apalone_ferox,Spain,Herptiles,alien,acuarios,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UghmV_fzAom1cngCoAEC.8-Ghd6n3r4a7-H4M-MaCUj,UghmV_fzAom1cngCoAEC,TRUE
1SW4I5oAbrY,2022-02-07T00:03:07Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,gaiola,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugzgbs5wTJ5mvbPhSvh4AaABAg,,FALSE
