video_id,created_at,viewCount,likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,video_likeCount,comment_likeCount,comment_id,parent_id,is_reply
IPv2OH48cSA,2024-10-24T04:57:00Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,compre,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,2473,1,Ugy1ppK37joalXmsMwx4AaABAg,,FALSE
IPv2OH48cSA,2024-10-20T12:51:06Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,2473,0,Ugy4aph5Wf_QpgteNTN4AaABAg,,FALSE
IPv2OH48cSA,2024-07-01T00:08:14Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,0,UgxOyxp2Eu8flYigGxR4AaABAg,,FALSE
IPv2OH48cSA,2024-06-14T16:08:42Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,reciente,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,2473,1,UgyogxRfWXsL8OMpK2R4AaABAg,,FALSE
IPv2OH48cSA,2024-06-09T11:44:47Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,toxica,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,1,Ugxv81NMhMvdhCUyJpd4AaABAg,,FALSE
IPv2OH48cSA,2023-09-12T18:39:44Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,0,UgxvE2-ctIAt0z9UdFh4AaABAg,,FALSE
IPv2OH48cSA,2023-08-14T17:59:27Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,0,UgzptKvqd_oDWIn9tRp4AaABAg,,FALSE
IPv2OH48cSA,2023-07-27T18:07:50Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,1,Ugyfh8BWhplKVa6kT0l4AaABAg,,FALSE
IPv2OH48cSA,2023-07-27T18:07:50Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,toxica,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,1,Ugyfh8BWhplKVa6kT0l4AaABAg,,FALSE
IPv2OH48cSA,2023-07-20T17:50:08Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,0,UgzSJ7Cj2R1lBUOxpSd4AaABAg,,FALSE
IPv2OH48cSA,2023-07-20T17:50:08Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,0,UgzSJ7Cj2R1lBUOxpSd4AaABAg,,FALSE
IPv2OH48cSA,2023-07-19T22:27:18Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,1,UgxyMdOcrClvoKMnfqN4AaABAg,,FALSE
IPv2OH48cSA,2023-07-19T19:16:16Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,toxica,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,2,Ugy2PM_vq2YxttmCNph4AaABAg,,FALSE
IPv2OH48cSA,2023-07-18T21:26:01Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,2,UgweZSus4TJSzehtd354AaABAg,,FALSE
IPv2OH48cSA,2023-07-18T16:25:32Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,2473,7,UgzgLosrvPE5YW8VGud4AaABAg,,FALSE
IPv2OH48cSA,2023-07-18T16:25:32Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,veneno,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,7,UgzgLosrvPE5YW8VGud4AaABAg,,FALSE
IPv2OH48cSA,2023-07-18T16:10:50Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,venenoso,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,2473,0,UgxIPi0s8PscQ-X_n_N4AaABAg,,FALSE
IPv2OH48cSA,2024-10-24T09:00:16Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,2473,0,Ugy1ppK37joalXmsMwx4AaABAg.A9y8R3s1X-xA9y_GpVQYlE,Ugy1ppK37joalXmsMwx4AaABAg,TRUE
IPv2OH48cSA,2024-10-24T09:00:16Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,2473,0,Ugy1ppK37joalXmsMwx4AaABAg.A9y8R3s1X-xA9y_GpVQYlE,Ugy1ppK37joalXmsMwx4AaABAg,TRUE
IPv2OH48cSA,2024-07-01T20:59:03Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,nativa,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,2473,0,UgyehcD-eNlgctn1efp4AaABAg.A4OkDh_ilpMA5Mk6c52mGM,UgyehcD-eNlgctn1efp4AaABAg,TRUE
IPv2OH48cSA,2023-07-20T15:57:02Z,63085,,126,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,2473,0,UgzgLosrvPE5YW8VGud4AaABAg.9sJbNzWn59R9sOhi3rGjee,UgzgLosrvPE5YW8VGud4AaABAg,TRUE
TTCIw5oMlLg,2017-08-01T19:28:06Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,52,1,UgjEFCbxCQ_tUXgCoAEC,,FALSE
TTCIw5oMlLg,2017-08-01T19:28:06Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,52,1,UgjEFCbxCQ_tUXgCoAEC,,FALSE
TTCIw5oMlLg,2017-08-01T19:28:06Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,52,1,UgjEFCbxCQ_tUXgCoAEC,,FALSE
TTCIw5oMlLg,2017-08-01T19:28:06Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,52,1,UgjEFCbxCQ_tUXgCoAEC,,FALSE
TTCIw5oMlLg,2017-08-01T19:28:06Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,52,1,UgjEFCbxCQ_tUXgCoAEC,,FALSE
TTCIw5oMlLg,2017-07-31T17:39:54Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,52,1,UgjAx3Wxy0vTtXgCoAEC,,FALSE
TTCIw5oMlLg,2017-07-28T03:21:06Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,52,0,Ugjb2W7pqWHMUHgCoAEC,,FALSE
TTCIw5oMlLg,2017-07-27T15:18:14Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,52,2,UgjzsJHaAOh0dXgCoAEC,,FALSE
TTCIw5oMlLg,2017-07-27T14:46:40Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,52,1,UgjORe9RuSrkungCoAEC,,FALSE
TTCIw5oMlLg,2017-07-27T12:13:13Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,52,2,Ugi-m8ClMuIdEHgCoAEC,,FALSE
TTCIw5oMlLg,2017-07-27T12:13:13Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,52,2,Ugi-m8ClMuIdEHgCoAEC,,FALSE
TTCIw5oMlLg,2017-08-02T02:57:32Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,riesgo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,52,1,UgjEFCbxCQ_tUXgCoAEC.8VjKjOpk60v8Vk8A42kMvL,UgjEFCbxCQ_tUXgCoAEC,TRUE
TTCIw5oMlLg,2017-07-28T10:29:37Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,encontramos,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,52,2,Ugjb2W7pqWHMUHgCoAEC.8VYItLcrKcj8VZ3vw25BrE,Ugjb2W7pqWHMUHgCoAEC,TRUE
TTCIw5oMlLg,2017-07-28T10:31:06Z,2942,,25,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,52,0,Ugi-m8ClMuIdEHgCoAEC.8VWfzmuLvXo8VZ45gxGVFp,Ugi-m8ClMuIdEHgCoAEC,TRUE
Xl-u5NVlyhU,2016-05-06T06:04:00Z,43956,,13,Phthorimaea_absoluta,Spain,Insects,established,toxico,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,387,0,UghN1Yz8CXb1iHgCoAEC.8DVSSBy1U1-8DX1PWm954T,UghN1Yz8CXb1iHgCoAEC,TRUE
_w6Wm6ialcA,2022-07-11T00:24:06Z,98606,,39,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,784,0,UgwFtUTLzbvZCwB4h9R4AaABAg,,FALSE
_w6Wm6ialcA,2019-05-31T12:24:04Z,98606,,39,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,784,1,UgxB-oJSwX5J6eHPdRd4AaABAg,,FALSE
_w6Wm6ialcA,2018-06-11T19:07:02Z,98606,,39,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,784,1,UgzPfkfTsA1SEKBKLEx4AaABAg,,FALSE
_w6Wm6ialcA,2017-07-16T20:44:17Z,98606,,39,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,784,1,UghjsQW_tx2DGngCoAEC,,FALSE
_w6Wm6ialcA,2017-05-27T22:31:05Z,98606,,39,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,784,0,UgiEEkGoz5QEu3gCoAEC,,FALSE
_w6Wm6ialcA,2017-05-18T15:37:12Z,98606,,39,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,784,4,Ugj0SFBud8Cj2ngCoAEC,,FALSE
-SVs0s1cq50,2025-08-22T15:56:30Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,0,Ugy1ipT1BUMeHUtD5DN4AaABAg,,FALSE
-SVs0s1cq50,2025-06-15T10:35:07Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,0,UgxuLG8utcIwvlrkXJV4AaABAg,,FALSE
-SVs0s1cq50,2025-06-14T20:12:51Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,1,UgzfAvT5TaDjoC5fBJJ4AaABAg,,FALSE
-SVs0s1cq50,2025-06-14T20:08:07Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,0,UgwkFXXq12g_IOXXoY14AaABAg,,FALSE
-SVs0s1cq50,2025-06-14T20:08:07Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,0,UgwkFXXq12g_IOXXoY14AaABAg,,FALSE
-SVs0s1cq50,2025-06-14T17:37:07Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,0,Ugxp3Cc2lNrvsBszEUd4AaABAg,,FALSE
-SVs0s1cq50,2025-06-16T07:27:39Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,0,UgzcBL98uD5S34zS97l4AaABAg.AJOHHl6352WAJQWU1xfVfl,UgzcBL98uD5S34zS97l4AaABAg,TRUE
-SVs0s1cq50,2025-06-15T14:22:14Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,0,UgzZs36UT8BRxsXzRPN4AaABAg.AJOGcWwt7FUAJOg7jgHeMT,UgzZs36UT8BRxsXzRPN4AaABAg,TRUE
-SVs0s1cq50,2025-06-14T20:20:56Z,1721,,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,56,1,UgwkFXXq12g_IOXXoY14AaABAg.AJMiv6I4exsAJMkO20oM8l,UgwkFXXq12g_IOXXoY14AaABAg,TRUE
OXBmJKYB8ac,2022-07-18T01:35:54Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,Ugz2VrQtXZS4nmEYccx4AaABAg,,FALSE
OXBmJKYB8ac,2021-12-26T08:39:14Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,2,UgyQQ_3PoXD2mHPZ45d4AaABAg,,FALSE
OXBmJKYB8ac,2021-12-04T13:00:09Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,83,1,UgxkN1iXWZPW7Dzub9N4AaABAg,,FALSE
OXBmJKYB8ac,2021-12-04T13:00:09Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,UgxkN1iXWZPW7Dzub9N4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-25T23:40:33Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,Ugwq_KYtGo55nqEOwet4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-16T23:46:07Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,UgxRIHYZd_FduZHPeoZ4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-16T20:17:10Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,Ugzo5aeYFHh0HXIIlI54AaABAg,,FALSE
OXBmJKYB8ac,2021-11-16T20:17:10Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,Ugzo5aeYFHh0HXIIlI54AaABAg,,FALSE
OXBmJKYB8ac,2021-11-15T09:12:35Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,UgzKRqGf4ZkMMWriumB4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-14T20:50:43Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,UgxwJ2aiWRinXN2vq454AaABAg,,FALSE
OXBmJKYB8ac,2021-11-14T18:48:33Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,caro,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,83,1,Ugy4aNf4imgPSYWeXXJ4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-14T13:40:36Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,UgxrA1gYwzXpTgMLkYl4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-14T09:03:58Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,Ugy-P72XcYiPpj8sw214AaABAg,,FALSE
OXBmJKYB8ac,2021-11-13T23:09:05Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,Ugw5-3bKOyes7INXvTp4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-13T21:14:30Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,83,1,Ugzw7fs3FCw7Q8mk1Rp4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-13T09:14:13Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,2,UgzRySbkKL_28BNiA654AaABAg,,FALSE
OXBmJKYB8ac,2021-11-13T06:25:59Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,3,UgxmdWOricTNoTqPIb54AaABAg,,FALSE
OXBmJKYB8ac,2021-11-11T12:25:30Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,UgxBby8SDh6Px1ZO6Ld4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-11T01:54:02Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,UgyOoyGyqTp-PGEtycp4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-10T19:48:55Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,2,UgwAzkVFTVQkrwIYRZR4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-10T19:11:45Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,2,UgyllGZMvZ4V2lUHVhF4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-10T18:30:37Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,Ugx7nm6urGvynssuXIR4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-10T17:05:40Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,2,UgygxvpXU6jH0dTPX1V4AaABAg,,FALSE
OXBmJKYB8ac,2021-11-10T16:40:13Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,Ugxz9Nh0vzxeJqg_Fn54AaABAg,,FALSE
OXBmJKYB8ac,2021-11-10T16:40:13Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,caro,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,83,1,Ugxz9Nh0vzxeJqg_Fn54AaABAg,,FALSE
OXBmJKYB8ac,2021-11-10T16:39:34Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,2,UgwiwVMYOcukDVn1XvV4AaABAg,,FALSE
OXBmJKYB8ac,2022-07-19T07:41:35Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,Ugz2VrQtXZS4nmEYccx4AaABAg.9dbAQm-L03H9deP4353os6,Ugz2VrQtXZS4nmEYccx4AaABAg,TRUE
OXBmJKYB8ac,2021-11-18T18:17:23Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,UgzOtV-7dvEXRRGT4i54AaABAg.9UtT9Sy9d_V9Utpf7srbv5,UgzOtV-7dvEXRRGT4i54AaABAg,TRUE
OXBmJKYB8ac,2021-11-15T18:05:28Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,0,UgzKRqGf4ZkMMWriumB4AaABAg.9Ul7wH4AA2t9Um4vD02E38,UgzKRqGf4ZkMMWriumB4AaABAg,TRUE
OXBmJKYB8ac,2021-11-13T13:31:11Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,UgzizXE5vGlQ5VM1V8B4AaABAg.9Ufdp2JWBjK9UgRwb0OthO,UgzizXE5vGlQ5VM1V8B4AaABAg,TRUE
OXBmJKYB8ac,2021-11-10T22:25:54Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,2,UgwAzkVFTVQkrwIYRZR4AaABAg.9U_OmXK0h7J9U_fkLbNeGB,UgwAzkVFTVQkrwIYRZR4AaABAg,TRUE
OXBmJKYB8ac,2021-11-10T22:29:17Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,83,1,Ugy4re0tpBmzwHlls5t4AaABAg.9U_792eBGZ29U_g87VkR76,Ugy4re0tpBmzwHlls5t4AaABAg,TRUE
OXBmJKYB8ac,2021-11-10T22:31:51Z,1941,,149,Phthorimaea_absoluta,Spain,Insects,established,caro,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,83,1,Ugxz9Nh0vzxeJqg_Fn54AaABAg.9U_3BUwYU3J9U_gQzhstY3,Ugxz9Nh0vzxeJqg_Fn54AaABAg,TRUE
0_s6ub-z-pw,2025-06-26T07:02:10Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,3037,0,UgzQV_YLNWDhjkA0GyF4AaABAg,,FALSE
0_s6ub-z-pw,2024-11-03T04:43:55Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,venenoso,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,3037,0,UgwR9t7EWBLVwcpCRit4AaABAg,,FALSE
0_s6ub-z-pw,2024-09-26T20:38:30Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,3037,6,UgyEWq3TeX5A0oC225F4AaABAg,,FALSE
0_s6ub-z-pw,2024-06-05T16:00:54Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,3037,6,UgzXB2r_biRdj3mRfvp4AaABAg,,FALSE
0_s6ub-z-pw,2024-06-01T15:28:21Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,barato,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,3037,2,UgxQhG8S_bjPh6UOWid4AaABAg,,FALSE
0_s6ub-z-pw,2024-05-19T06:34:29Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,3037,4,UgzX76n-sU1SRNkzGlp4AaABAg,,FALSE
0_s6ub-z-pw,2024-06-26T22:15:32Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,3037,2,UgzR0PQdw4Y2JhWL1Cp4AaABAg.A54xISWpjzEA5A-tSaglTW,UgzR0PQdw4Y2JhWL1Cp4AaABAg,TRUE
0_s6ub-z-pw,2024-06-01T12:42:44Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,3037,3,Ugx6Sr9n5pP3hmDJG0R4AaABAg.A48aNpdqtctA48bTEyq2mO,Ugx6Sr9n5pP3hmDJG0R4AaABAg,TRUE
0_s6ub-z-pw,2024-07-22T19:21:30Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,3037,2,Ugxn7IaI_xcGrRnMgMt4AaABAg.A3nWCVt9OY3A6CddbRmTi1,Ugxn7IaI_xcGrRnMgMt4AaABAg,TRUE
0_s6ub-z-pw,2024-05-18T15:22:20Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,3037,5,Ugxv2h1OXGGnfB3H-rJ4AaABAg,,FALSE
0_s6ub-z-pw,2024-05-18T17:23:54Z,237906,,188,Phthorimaea_absoluta,Spain,Insects,established,barato,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,3037,3,UgxO-j6Uubc0uKgMCoR4AaABAg.A3a00d7bllPA3a3WOv4y-a,UgxO-j6Uubc0uKgMCoR4AaABAg,TRUE
b0L4hXmhGGE,2025-07-04T11:39:45Z,226350,,166,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,3598,2,UgwBONWNTeTX3SiCpVZ4AaABAg,,FALSE
